Time,GeoType,GeoID,GeoRank,Geography,10th percentile,90th percentile,Mean,Pollutant,Unit
2018,UHF42,211,4,Williamsburg - Bushwick,14.53,17.18,15.67,Nitric Oxide (NOx),ppb
2018,UHF42,301,4,Washington Heights,12.07,20.07,15.74,Nitric Oxide (NOx),ppb
2018,UHF42,302,4,Central Harlem - Morningside Heights,13.45,16.13,14.84,Nitric Oxide (NOx),ppb
2018,UHF42,303,4,East Harlem,12.92,18.03,15.24,Nitric Oxide (NOx),ppb
2018,UHF42,304,4,Upper West Side,14.58,24.89,19.16,Nitric Oxide (NOx),ppb
2018,UHF42,305,4,Upper East Side,12.72,29.06,22,Nitric Oxide (NOx),ppb
2018,UHF42,306,4,Chelsea - Clinton,15.99,29.22,23.17,Nitric Oxide (NOx),ppb
2018,UHF42,307,4,Gramercy Park - Murray Hill,16.92,27.32,21.71,Nitric Oxide (NOx),ppb
2018,UHF42,308,4,Greenwich Village - SoHo,18.91,35.29,26.65,Nitric Oxide (NOx),ppb
2018,UHF42,309,4,Union Square - Lower East Side,14.31,29.38,21.19,Nitric Oxide (NOx),ppb
2018,UHF42,310,4,Lower Manhattan,17.51,22.38,19.87,Nitric Oxide (NOx),ppb
2018,UHF42,401,4,Long Island City - Astoria,11.2,14.66,13.01,Nitric Oxide (NOx),ppb
2018,UHF42,402,4,West Queens,11.29,14.56,12.89,Nitric Oxide (NOx),ppb
2018,UHF42,403,4,Flushing - Clearview,9.59,12.81,10.77,Nitric Oxide (NOx),ppb
2018,UHF42,404,4,Bayside - Little Neck,9.15,10.97,9.96,Nitric Oxide (NOx),ppb
2018,UHF42,405,4,Ridgewood - Forest Hills,11.82,15,13.17,Nitric Oxide (NOx),ppb
2018,UHF42,406,4,Fresh Meadows,10,12.3,11.11,Nitric Oxide (NOx),ppb
2018,UHF42,407,4,Southwest Queens,10.77,13.09,11.88,Nitric Oxide (NOx),ppb
2018,UHF42,408,4,Jamaica,9.82,12.36,10.85,Nitric Oxide (NOx),ppb
2018,UHF42,409,4,Southeast Queens,8.7,10.25,9.43,Nitric Oxide (NOx),ppb
2018,UHF42,410,4,Rockaways,7.48,8.51,7.96,Nitric Oxide (NOx),ppb
2018,UHF42,501,4,Port Richmond,7.65,9.48,8.61,Nitric Oxide (NOx),ppb
2018,UHF42,502,4,Stapleton - St. George,7.88,10.65,9.19,Nitric Oxide (NOx),ppb
2018,UHF42,503,4,Willowbrook,6.67,9.32,7.7,Nitric Oxide (NOx),ppb
2018,UHF42,504,4,South Beach - Tottenville,5.86,7.39,6.55,Nitric Oxide (NOx),ppb
2018,Borough,1,1,Bronx,10.02,14.92,12.29,Nitric Oxide (NOx),ppb
2018,Borough,2,1,Brooklyn,10.07,17.02,13.48,Nitric Oxide (NOx),ppb
2018,Borough,3,1,Manhattan,13.59,27.68,19.61,Nitric Oxide (NOx),ppb
2018,Borough,4,1,Queens,8.89,13.64,11.06,Nitric Oxide (NOx),ppb
2018,Borough,5,1,Staten Island,6.07,9.55,7.57,Nitric Oxide (NOx),ppb
2018,Citywide,1,0,New York City,7.21,15.96,11.72,Nitric Oxide (NOx),ppb
2017,UHF42,101,4,Kingsbridge - Riverdale,10.47,15.43,12.09,Nitric Oxide (NOx),ppb
2017,UHF42,102,4,Northeast Bronx,11.26,15.85,12.94,Nitric Oxide (NOx),ppb
2017,UHF42,103,4,Fordham - Bronx Pk,11.43,15.6,13.47,Nitric Oxide (NOx),ppb
2017,UHF42,104,4,Pelham - Throgs Neck,10.97,17.33,13.67,Nitric Oxide (NOx),ppb
2017,UHF42,105,4,Crotona -Tremont,12.68,17.02,14.8,Nitric Oxide (NOx),ppb
2017,UHF42,106,4,High Bridge - Morrisania,12.92,16.16,14.54,Nitric Oxide (NOx),ppb
2017,UHF42,107,4,Hunts Point - Mott Haven,11.13,16.29,13.57,Nitric Oxide (NOx),ppb
2017,UHF42,201,4,Greenpoint,14.23,22.66,17.63,Nitric Oxide (NOx),ppb
2017,UHF42,202,4,Downtown - Heights - Slope,14.48,22.89,18.54,Nitric Oxide (NOx),ppb
2017,UHF42,203,4,Bedford Stuyvesant - Crown Heights,14.6,17.89,16.21,Nitric Oxide (NOx),ppb
2017,UHF42,204,4,East New York,12.81,17.18,14.79,Nitric Oxide (NOx),ppb
2017,UHF42,205,4,Sunset Park,12.35,19.48,15.36,Nitric Oxide (NOx),ppb
2017,UHF42,206,4,Borough Park,12.67,15.23,13.84,Nitric Oxide (NOx),ppb
2017,UHF42,207,4,East Flatbush - Flatbush,13.03,17.73,15.33,Nitric Oxide (NOx),ppb
2017,UHF42,208,4,Canarsie - Flatlands,11.16,14.46,12.74,Nitric Oxide (NOx),ppb
2017,UHF42,209,4,Bensonhurst - Bay Ridge,11.02,14.66,12.55,Nitric Oxide (NOx),ppb
2017,UHF42,210,4,Coney Island - Sheepshead Bay,10.47,13.18,11.77,Nitric Oxide (NOx),ppb
2017,UHF42,211,4,Williamsburg - Bushwick,14.97,17.37,16.16,Nitric Oxide (NOx),ppb
2017,UHF42,301,4,Washington Heights,11.73,18.05,14.88,Nitric Oxide (NOx),ppb
2017,UHF42,302,4,Central Harlem - Morningside Heights,13.72,16.31,15.13,Nitric Oxide (NOx),ppb
2017,UHF42,303,4,East Harlem,14.02,18.92,16.36,Nitric Oxide (NOx),ppb
2017,UHF42,304,4,Upper West Side,14.96,25.92,19.71,Nitric Oxide (NOx),ppb
2017,UHF42,305,4,Upper East Side,15.81,32.07,23.86,Nitric Oxide (NOx),ppb
2017,UHF42,306,4,Chelsea - Clinton,16.93,32.1,25.21,Nitric Oxide (NOx),ppb
2017,UHF42,307,4,Gramercy Park - Murray Hill,19.92,30.31,25.06,Nitric Oxide (NOx),ppb
2017,UHF42,308,4,Greenwich Village - SoHo,20.17,40.52,29.27,Nitric Oxide (NOx),ppb
2017,UHF42,309,4,Union Square - Lower East Side,15.24,32.32,23.69,Nitric Oxide (NOx),ppb
2017,UHF42,310,4,Lower Manhattan,18.1,24.72,21.24,Nitric Oxide (NOx),ppb
2017,UHF42,401,4,Long Island City - Astoria,12.34,16.36,14.38,Nitric Oxide (NOx),ppb
2017,UHF42,402,4,West Queens,12.47,16.41,14.4,Nitric Oxide (NOx),ppb
2017,UHF42,403,4,Flushing - Clearview,10.95,14.58,12.29,Nitric Oxide (NOx),ppb
2017,UHF42,404,4,Bayside - Little Neck,10.46,13.94,11.86,Nitric Oxide (NOx),ppb
2017,UHF42,405,4,Ridgewood - Forest Hills,12.66,16.35,14.3,Nitric Oxide (NOx),ppb
2017,UHF42,406,4,Fresh Meadows,11.1,14.07,12.56,Nitric Oxide (NOx),ppb
2017,UHF42,407,4,Southwest Queens,11.69,14.61,12.97,Nitric Oxide (NOx),ppb
2017,UHF42,408,4,Jamaica,10.91,13.71,12.05,Nitric Oxide (NOx),ppb
2017,UHF42,409,4,Southeast Queens,10.06,11.6,10.79,Nitric Oxide (NOx),ppb
2017,UHF42,410,4,Rockaways,9.56,10.72,10.13,Nitric Oxide (NOx),ppb
2017,UHF42,501,4,Port Richmond,8.29,10.45,9.46,Nitric Oxide (NOx),ppb
2017,UHF42,502,4,Stapleton - St. George,8.88,12.08,10.45,Nitric Oxide (NOx),ppb
2017,UHF42,503,4,Willowbrook,7.23,10.54,8.5,Nitric Oxide (NOx),ppb
2017,UHF42,504,4,South Beach - Tottenville,5.69,8.17,6.85,Nitric Oxide (NOx),ppb
2017,Borough,1,1,Bronx,11.1,16.37,13.55,Nitric Oxide (NOx),ppb
2017,Borough,2,1,Brooklyn,11.52,18.03,14.65,Nitric Oxide (NOx),ppb
2017,Borough,3,1,Manhattan,13.8,30.17,20.89,Nitric Oxide (NOx),ppb
2017,Borough,4,1,Queens,10.41,15.22,12.49,Nitric Oxide (NOx),ppb
2017,Borough,5,1,Staten Island,6.09,10.72,8.25,Nitric Oxide (NOx),ppb
2017,Citywide,1,0,New York City,7.91,17.09,12.9,Nitric Oxide (NOx),ppb
2016,UHF42,101,4,Kingsbridge - Riverdale,11.29,17.19,13.22,Nitric Oxide (NOx),ppb
2016,UHF42,102,4,Northeast Bronx,12.55,18.42,14.62,Nitric Oxide (NOx),ppb
2016,UHF42,103,4,Fordham - Bronx Pk,12.6,17.31,14.92,Nitric Oxide (NOx),ppb
2016,UHF42,104,4,Pelham - Throgs Neck,12.78,20.52,15.94,Nitric Oxide (NOx),ppb
2016,UHF42,105,4,Crotona -Tremont,14.34,19.64,16.78,Nitric Oxide (NOx),ppb
2016,UHF42,106,4,High Bridge - Morrisania,14.58,18.51,16.45,Nitric Oxide (NOx),ppb
2016,UHF42,107,4,Hunts Point - Mott Haven,12.88,18.82,15.6,Nitric Oxide (NOx),ppb
2016,UHF42,201,4,Greenpoint,16.43,26.37,20.4,Nitric Oxide (NOx),ppb
2016,UHF42,202,4,Downtown - Heights - Slope,16.44,26.24,21.23,Nitric Oxide (NOx),ppb
2016,UHF42,203,4,Bedford Stuyvesant - Crown Heights,17.33,20.86,19.03,Nitric Oxide (NOx),ppb
2016,UHF42,204,4,East New York,15.65,21.6,18.22,Nitric Oxide (NOx),ppb
2016,UHF42,205,4,Sunset Park,14.2,22.65,17.74,Nitric Oxide (NOx),ppb
2016,UHF42,206,4,Borough Park,14.94,17.79,16.24,Nitric Oxide (NOx),ppb
2016,UHF42,207,4,East Flatbush - Flatbush,15.49,20.76,18.09,Nitric Oxide (NOx),ppb
2016,UHF42,208,4,Canarsie - Flatlands,13.83,17.6,15.6,Nitric Oxide (NOx),ppb
2016,UHF42,209,4,Bensonhurst - Bay Ridge,13.15,17.39,14.91,Nitric Oxide (NOx),ppb
2016,UHF42,210,4,Coney Island - Sheepshead Bay,12.96,16.01,14.39,Nitric Oxide (NOx),ppb
2016,UHF42,211,4,Williamsburg - Bushwick,17.48,20.19,18.83,Nitric Oxide (NOx),ppb
2016,UHF42,301,4,Washington Heights,12.84,20.26,16.53,Nitric Oxide (NOx),ppb
2016,UHF42,302,4,Central Harlem - Morningside Heights,15.39,18.26,16.98,Nitric Oxide (NOx),ppb
2016,UHF42,303,4,East Harlem,16.06,21.66,18.73,Nitric Oxide (NOx),ppb
2016,UHF42,304,4,Upper West Side,16.83,29.01,22.11,Nitric Oxide (NOx),ppb
2016,UHF42,305,4,Upper East Side,18.35,36.29,27.16,Nitric Oxide (NOx),ppb
2016,UHF42,306,4,Chelsea - Clinton,19.16,36.18,28.49,Nitric Oxide (NOx),ppb
2016,UHF42,307,4,Gramercy Park - Murray Hill,22.93,34.64,28.79,Nitric Oxide (NOx),ppb
2016,UHF42,308,4,Greenwich Village - SoHo,22.68,45.1,32.74,Nitric Oxide (NOx),ppb
2016,UHF42,309,4,Union Square - Lower East Side,17.38,36.36,26.82,Nitric Oxide (NOx),ppb
2016,UHF42,310,4,Lower Manhattan,20.43,28.17,24.06,Nitric Oxide (NOx),ppb
2016,UHF42,401,4,Long Island City - Astoria,14.28,19.05,16.68,Nitric Oxide (NOx),ppb
2016,UHF42,402,4,West Queens,14.81,19.72,17.22,Nitric Oxide (NOx),ppb
2016,UHF42,403,4,Flushing - Clearview,13.35,17.97,15.07,Nitric Oxide (NOx),ppb
2016,UHF42,404,4,Bayside - Little Neck,13.34,18.35,15.3,Nitric Oxide (NOx),ppb
2016,UHF42,405,4,Ridgewood - Forest Hills,15.35,19.92,17.4,Nitric Oxide (NOx),ppb
2016,UHF42,406,4,Fresh Meadows,14.05,18.03,15.93,Nitric Oxide (NOx),ppb
2016,UHF42,407,4,Southwest Queens,14.91,18.66,16.48,Nitric Oxide (NOx),ppb
2016,UHF42,408,4,Jamaica,14.27,17.81,15.76,Nitric Oxide (NOx),ppb
2016,UHF42,409,4,Southeast Queens,13.57,15.39,14.38,Nitric Oxide (NOx),ppb
2016,UHF42,410,4,Rockaways,12.46,14.44,13.62,Nitric Oxide (NOx),ppb
2016,UHF42,501,4,Port Richmond,10.15,12.54,11.46,Nitric Oxide (NOx),ppb
2016,UHF42,502,4,Stapleton - St. George,10.95,14.46,12.63,Nitric Oxide (NOx),ppb
2016,UHF42,503,4,Willowbrook,9.24,13.12,10.72,Nitric Oxide (NOx),ppb
2016,UHF42,504,4,South Beach - Tottenville,7.86,10.52,9.14,Nitric Oxide (NOx),ppb
2016,Borough,1,1,Bronx,12.48,18.87,15.44,Nitric Oxide (NOx),ppb
2016,Borough,2,1,Brooklyn,13.96,21.05,17.36,Nitric Oxide (NOx),ppb
2016,Borough,3,1,Manhattan,15.41,34.03,23.59,Nitric Oxide (NOx),ppb
2016,Borough,4,1,Queens,13.57,18.52,15.71,Nitric Oxide (NOx),ppb
2016,Borough,5,1,Staten Island,8.33,12.94,10.47,Nitric Oxide (NOx),ppb
2016,Citywide,1,0,New York City,10.08,20.05,15.58,Nitric Oxide (NOx),ppb
2015,UHF42,101,4,Kingsbridge - Riverdale,11.26,22.04,15.13,Nitric Oxide (NOx),ppb
2015,UHF42,102,4,Northeast Bronx,13.68,21.44,16.62,Nitric Oxide (NOx),ppb
2015,UHF42,103,4,Fordham - Bronx Pk,13.71,22.54,18.14,Nitric Oxide (NOx),ppb
2015,UHF42,104,4,Pelham - Throgs Neck,13.77,23.53,17.98,Nitric Oxide (NOx),ppb
2015,UHF42,105,4,Crotona -Tremont,17.27,25.35,21.09,Nitric Oxide (NOx),ppb
2015,UHF42,106,4,High Bridge - Morrisania,17.92,23.86,21,Nitric Oxide (NOx),ppb
2015,UHF42,107,4,Hunts Point - Mott Haven,13.59,23.28,18.36,Nitric Oxide (NOx),ppb
2015,UHF42,201,4,Greenpoint,16.84,26.32,20.87,Nitric Oxide (NOx),ppb
2015,UHF42,202,4,Downtown - Heights - Slope,16.03,27.31,21.62,Nitric Oxide (NOx),ppb
2015,UHF42,203,4,Bedford Stuyvesant - Crown Heights,17.45,21.93,19.68,Nitric Oxide (NOx),ppb
2015,UHF42,204,4,East New York,15.73,22.93,18.9,Nitric Oxide (NOx),ppb
2015,UHF42,205,4,Sunset Park,13.86,23.64,18.2,Nitric Oxide (NOx),ppb
2015,UHF42,206,4,Borough Park,16.04,20.14,17.96,Nitric Oxide (NOx),ppb
2015,UHF42,207,4,East Flatbush - Flatbush,16.38,23,19.65,Nitric Oxide (NOx),ppb
2015,UHF42,208,4,Canarsie - Flatlands,14.84,19.09,16.65,Nitric Oxide (NOx),ppb
2015,UHF42,209,4,Bensonhurst - Bay Ridge,14.11,20.17,16.79,Nitric Oxide (NOx),ppb
2015,UHF42,210,4,Coney Island - Sheepshead Bay,14.27,18.96,16.54,Nitric Oxide (NOx),ppb
2015,UHF42,211,4,Williamsburg - Bushwick,17.7,20.63,19.15,Nitric Oxide (NOx),ppb
2015,UHF42,301,4,Washington Heights,15.26,26.69,21.1,Nitric Oxide (NOx),ppb
2015,UHF42,302,4,Central Harlem - Morningside Heights,19.11,23.04,21.3,Nitric Oxide (NOx),ppb
2015,UHF42,303,4,East Harlem,19.66,27.32,23.6,Nitric Oxide (NOx),ppb
2015,UHF42,304,4,Upper West Side,23.25,37.11,30,Nitric Oxide (NOx),ppb
2015,UHF42,305,4,Upper East Side,21.26,43.75,34.11,Nitric Oxide (NOx),ppb
2015,UHF42,306,4,Chelsea - Clinton,22.87,43.91,34.32,Nitric Oxide (NOx),ppb
2015,UHF42,307,4,Gramercy Park - Murray Hill,30.28,46.49,39.17,Nitric Oxide (NOx),ppb
2015,UHF42,308,4,Greenwich Village - SoHo,25.83,39.95,33.61,Nitric Oxide (NOx),ppb
2015,UHF42,309,4,Union Square - Lower East Side,19.8,38.32,29.2,Nitric Oxide (NOx),ppb
2015,UHF42,310,4,Lower Manhattan,23.79,32.98,28.61,Nitric Oxide (NOx),ppb
2015,UHF42,401,4,Long Island City - Astoria,16.11,22.12,19.06,Nitric Oxide (NOx),ppb
2015,UHF42,402,4,West Queens,16.16,22.68,19.31,Nitric Oxide (NOx),ppb
2015,UHF42,403,4,Flushing - Clearview,14.53,21.12,17.11,Nitric Oxide (NOx),ppb
2015,UHF42,404,4,Bayside - Little Neck,14.7,22.05,17.63,Nitric Oxide (NOx),ppb
2015,UHF42,405,4,Ridgewood - Forest Hills,15.56,22.74,18.81,Nitric Oxide (NOx),ppb
2015,UHF42,406,4,Fresh Meadows,15.4,21.45,18.12,Nitric Oxide (NOx),ppb
2015,UHF42,407,4,Southwest Queens,15.69,21.09,17.98,Nitric Oxide (NOx),ppb
2015,UHF42,408,4,Jamaica,15.9,20.84,17.95,Nitric Oxide (NOx),ppb
2015,UHF42,409,4,Southeast Queens,15.46,18.34,16.72,Nitric Oxide (NOx),ppb
2015,UHF42,410,4,Rockaways,14.23,17.28,16,Nitric Oxide (NOx),ppb
2015,UHF42,501,4,Port Richmond,9.51,13.67,11.76,Nitric Oxide (NOx),ppb
2015,UHF42,502,4,Stapleton - St. George,11.25,16.32,13.6,Nitric Oxide (NOx),ppb
2015,UHF42,503,4,Willowbrook,8.5,15.19,11.29,Nitric Oxide (NOx),ppb
2015,UHF42,504,4,South Beach - Tottenville,7.75,11.95,9.84,Nitric Oxide (NOx),ppb
2015,Borough,1,1,Bronx,13.53,23.43,18.14,Nitric Oxide (NOx),ppb
2015,Borough,2,1,Brooklyn,15.04,22.44,18.49,Nitric Oxide (NOx),ppb
2015,Borough,3,1,Manhattan,19.34,40.7,28.89,Nitric Oxide (NOx),ppb
2015,Borough,4,1,Queens,15.24,21.33,17.77,Nitric Oxide (NOx),ppb
2015,Borough,5,1,Staten Island,8.31,14.38,11.14,Nitric Oxide (NOx),ppb
2015,Citywide,1,0,New York City,10.6481,23.0155,17.4521,Nitric Oxide (NOx),ppb
2014,UHF42,101,4,Kingsbridge - Riverdale,14.68,25.57,18.72,Nitric Oxide (NOx),ppb
2014,UHF42,102,4,Northeast Bronx,14.92,22.46,18.02,Nitric Oxide (NOx),ppb
2014,UHF42,103,4,Fordham - Bronx Pk,16.3,26.49,21.25,Nitric Oxide (NOx),ppb
2014,UHF42,104,4,Pelham - Throgs Neck,14.95,25.42,19.45,Nitric Oxide (NOx),ppb
2014,UHF42,105,4,Crotona -Tremont,20.26,29.14,24.67,Nitric Oxide (NOx),ppb
2014,UHF42,106,4,High Bridge - Morrisania,21.59,28.24,25.09,Nitric Oxide (NOx),ppb
2014,UHF42,107,4,Hunts Point - Mott Haven,16.15,27.08,21.63,Nitric Oxide (NOx),ppb
2014,UHF42,201,4,Greenpoint,20.91,30.48,25.03,Nitric Oxide (NOx),ppb
2014,UHF42,202,4,Downtown - Heights - Slope,19.31,31.82,25.29,Nitric Oxide (NOx),ppb
2014,UHF42,203,4,Bedford Stuyvesant - Crown Heights,19.85,25.47,22.61,Nitric Oxide (NOx),ppb
2014,UHF42,204,4,East New York,18.06,25.03,21.14,Nitric Oxide (NOx),ppb
2014,UHF42,205,4,Sunset Park,16.7,26.59,20.97,Nitric Oxide (NOx),ppb
2014,UHF42,206,4,Borough Park,17.96,22.62,20.15,Nitric Oxide (NOx),ppb
2014,UHF42,207,4,East Flatbush - Flatbush,18.29,26.15,22.25,Nitric Oxide (NOx),ppb
2014,UHF42,208,4,Canarsie - Flatlands,16.08,20.8,18.18,Nitric Oxide (NOx),ppb
2014,UHF42,209,4,Bensonhurst - Bay Ridge,15.6,22.2,18.44,Nitric Oxide (NOx),ppb
2014,UHF42,210,4,Coney Island - Sheepshead Bay,14.64,20.2,17.3,Nitric Oxide (NOx),ppb
2014,UHF42,211,4,Williamsburg - Bushwick,20.6,24.49,22.68,Nitric Oxide (NOx),ppb
2014,UHF42,301,4,Washington Heights,19.4,32.23,26.02,Nitric Oxide (NOx),ppb
2014,UHF42,302,4,Central Harlem - Morningside Heights,24.18,28.89,26.73,Nitric Oxide (NOx),ppb
2014,UHF42,303,4,East Harlem,24.12,32.85,28.53,Nitric Oxide (NOx),ppb
2014,UHF42,304,4,Upper West Side,29.24,45.28,36.9,Nitric Oxide (NOx),ppb
2014,UHF42,305,4,Upper East Side,26.33,52.43,41.21,Nitric Oxide (NOx),ppb
2014,UHF42,306,4,Chelsea - Clinton,28.29,51.96,41.42,Nitric Oxide (NOx),ppb
2014,UHF42,307,4,Gramercy Park - Murray Hill,35.64,53.53,45.53,Nitric Oxide (NOx),ppb
2014,UHF42,308,4,Greenwich Village - SoHo,32.07,48.9,41.19,Nitric Oxide (NOx),ppb
2014,UHF42,309,4,Union Square - Lower East Side,24.31,46.27,35.61,Nitric Oxide (NOx),ppb
2014,UHF42,310,4,Lower Manhattan,28.63,38.51,33.69,Nitric Oxide (NOx),ppb
2014,UHF42,401,4,Long Island City - Astoria,19.92,26.92,23.43,Nitric Oxide (NOx),ppb
2014,UHF42,402,4,West Queens,18.74,26.31,22.33,Nitric Oxide (NOx),ppb
2014,UHF42,403,4,Flushing - Clearview,15.27,22.74,18.14,Nitric Oxide (NOx),ppb
2014,UHF42,404,4,Bayside - Little Neck,14.46,22.01,17.47,Nitric Oxide (NOx),ppb
2014,UHF42,405,4,Ridgewood - Forest Hills,18.2,25.53,21.42,Nitric Oxide (NOx),ppb
2014,UHF42,406,4,Fresh Meadows,16,22.54,19.14,Nitric Oxide (NOx),ppb
2014,UHF42,407,4,Southwest Queens,17.23,22.81,19.59,Nitric Oxide (NOx),ppb
2014,UHF42,408,4,Jamaica,16.26,21.99,18.54,Nitric Oxide (NOx),ppb
2014,UHF42,409,4,Southeast Queens,14.82,18.07,16.23,Nitric Oxide (NOx),ppb
2014,UHF42,410,4,Rockaways,14.32,16.77,15.57,Nitric Oxide (NOx),ppb
2014,UHF42,501,4,Port Richmond,12.32,16.21,14.38,Nitric Oxide (NOx),ppb
2014,UHF42,502,4,Stapleton - St. George,12.6,18.33,15.36,Nitric Oxide (NOx),ppb
2014,UHF42,503,4,Willowbrook,10.43,17.25,13.03,Nitric Oxide (NOx),ppb
2014,UHF42,504,4,South Beach - Tottenville,7.67,12.58,10.11,Nitric Oxide (NOx),ppb
2014,Borough,1,1,Bronx,15.23,26.97,20.64,Nitric Oxide (NOx),ppb
2014,Borough,2,1,Brooklyn,16.42,25.75,20.84,Nitric Oxide (NOx),ppb
2014,Borough,3,1,Manhattan,24.15,48.4,35.06,Nitric Oxide (NOx),ppb
2014,Borough,4,1,Queens,15.24,24.08,19.01,Nitric Oxide (NOx),ppb
2014,Borough,5,1,Staten Island,8.56,16.42,12.33,Nitric Oxide (NOx),ppb
2014,Citywide,1,0,New York City,11.87,26.66,19.48,Nitric Oxide (NOx),ppb
2013,UHF42,101,4,Kingsbridge - Riverdale,10.84,22.36,15.24,Nitric Oxide (NOx),ppb
2013,UHF42,102,4,Northeast Bronx,12.3,20.16,15.48,Nitric Oxide (NOx),ppb
2013,UHF42,103,4,Fordham - Bronx Pk,13.13,23.76,18.39,Nitric Oxide (NOx),ppb
2013,UHF42,104,4,Pelham - Throgs Neck,12.47,22.76,16.93,Nitric Oxide (NOx),ppb
2013,UHF42,105,4,Crotona -Tremont,16.88,25.81,21.31,Nitric Oxide (NOx),ppb
2013,UHF42,106,4,High Bridge - Morrisania,17.6,24.59,21.18,Nitric Oxide (NOx),ppb
2013,UHF42,107,4,Hunts Point - Mott Haven,12.27,23.05,17.67,Nitric Oxide (NOx),ppb
2013,UHF42,201,4,Greenpoint,14.75,24.41,18.95,Nitric Oxide (NOx),ppb
2013,UHF42,202,4,Downtown - Heights - Slope,13.48,26.08,19.59,Nitric Oxide (NOx),ppb
2013,UHF42,203,4,Bedford Stuyvesant - Crown Heights,14.77,20.46,17.5,Nitric Oxide (NOx),ppb
2013,UHF42,204,4,East New York,13.65,20.82,16.72,Nitric Oxide (NOx),ppb
2013,UHF42,205,4,Sunset Park,11.9,22.07,16.42,Nitric Oxide (NOx),ppb
2013,UHF42,206,4,Borough Park,14.29,18.79,16.41,Nitric Oxide (NOx),ppb
2013,UHF42,207,4,East Flatbush - Flatbush,14.36,21.69,17.99,Nitric Oxide (NOx),ppb
2013,UHF42,208,4,Canarsie - Flatlands,13.28,16.98,14.78,Nitric Oxide (NOx),ppb
2013,UHF42,209,4,Bensonhurst - Bay Ridge,12.47,18.88,15.4,Nitric Oxide (NOx),ppb
2013,UHF42,210,4,Coney Island - Sheepshead Bay,13.01,17.91,15.2,Nitric Oxide (NOx),ppb
2013,UHF42,211,4,Williamsburg - Bushwick,14.98,18.95,17.07,Nitric Oxide (NOx),ppb
2013,UHF42,301,4,Washington Heights,15.5,28.36,22.12,Nitric Oxide (NOx),ppb
2013,UHF42,302,4,Central Harlem - Morningside Heights,19.46,24.29,22.12,Nitric Oxide (NOx),ppb
2013,UHF42,303,4,East Harlem,19.07,28.33,23.71,Nitric Oxide (NOx),ppb
2013,UHF42,304,4,Upper West Side,24.27,42,32.77,Nitric Oxide (NOx),ppb
2013,UHF42,305,4,Upper East Side,20.34,50.49,37.65,Nitric Oxide (NOx),ppb
2013,UHF42,306,4,Chelsea - Clinton,22.03,48.34,36.42,Nitric Oxide (NOx),ppb
2013,UHF42,307,4,Gramercy Park - Murray Hill,30.31,49.56,40.91,Nitric Oxide (NOx),ppb
2013,UHF42,308,4,Greenwich Village - SoHo,26.12,44.26,35.97,Nitric Oxide (NOx),ppb
2013,UHF42,309,4,Union Square - Lower East Side,18.02,41.65,30.04,Nitric Oxide (NOx),ppb
2013,UHF42,310,4,Lower Manhattan,22.48,32.7,27.73,Nitric Oxide (NOx),ppb
2013,UHF42,401,4,Long Island City - Astoria,14.57,21.52,18.03,Nitric Oxide (NOx),ppb
2013,UHF42,402,4,West Queens,14.05,21.6,17.53,Nitric Oxide (NOx),ppb
2013,UHF42,403,4,Flushing - Clearview,13.04,20.15,15.91,Nitric Oxide (NOx),ppb
2013,UHF42,404,4,Bayside - Little Neck,13.77,21.17,16.81,Nitric Oxide (NOx),ppb
2013,UHF42,405,4,Ridgewood - Forest Hills,13.31,21.56,16.86,Nitric Oxide (NOx),ppb
2013,UHF42,406,4,Fresh Meadows,14.02,20.07,16.82,Nitric Oxide (NOx),ppb
2013,UHF42,407,4,Southwest Queens,13.99,19.52,16.31,Nitric Oxide (NOx),ppb
2013,UHF42,408,4,Jamaica,14.74,19.87,16.86,Nitric Oxide (NOx),ppb
2013,UHF42,409,4,Southeast Queens,14.83,17.61,16.02,Nitric Oxide (NOx),ppb
2013,UHF42,410,4,Rockaways,13.54,16.56,15.35,Nitric Oxide (NOx),ppb
2013,UHF42,501,4,Port Richmond,9.21,12.98,11.17,Nitric Oxide (NOx),ppb
2013,UHF42,502,4,Stapleton - St. George,10.49,15.22,12.64,Nitric Oxide (NOx),ppb
2013,UHF42,503,4,Willowbrook,8.88,14.9,11.25,Nitric Oxide (NOx),ppb
2013,UHF42,504,4,South Beach - Tottenville,9.3,12.4,10.78,Nitric Oxide (NOx),ppb
2013,Borough,1,1,Bronx,12.47,23.67,17.63,Nitric Oxide (NOx),ppb
2013,Borough,2,1,Brooklyn,13.36,20.75,16.7,Nitric Oxide (NOx),ppb
2013,Borough,3,1,Manhattan,19.15,44.38,30.44,Nitric Oxide (NOx),ppb
2013,Borough,4,1,Queens,13.85,20.21,16.54,Nitric Oxide (NOx),ppb
2013,Borough,5,1,Staten Island,9.31,13.73,11.3,Nitric Oxide (NOx),ppb
2013,Citywide,1,0,New York City,10.8,22.45,16.68,Nitric Oxide (NOx),ppb
2012,UHF42,101,4,Kingsbridge - Riverdale,12.56,24.66,17.21,Nitric Oxide (NOx),ppb
2012,UHF42,102,4,Northeast Bronx,13.79,21.61,16.99,Nitric Oxide (NOx),ppb
2012,UHF42,103,4,Fordham - Bronx Pk,14.84,26.44,20.55,Nitric Oxide (NOx),ppb
2012,UHF42,104,4,Pelham - Throgs Neck,14.02,24.65,18.63,Nitric Oxide (NOx),ppb
2012,UHF42,105,4,Crotona -Tremont,18.94,28.38,23.63,Nitric Oxide (NOx),ppb
